Id,Guid,Type,Direction,Name,Profile,Material,StartX,StartY,StartZ,EndX,EndY,EndZ,Length
146468,b990fa62-717f-4ee1-813e-3555b0e55099,COLUMN,VERTICAL,PVL80,PL50*20,Steel_Undefined,9000.000000000004,4449.999999999996,1852.4999840000037,9000.000000000004,4449.999999999996,1692.4999840000055,159.99999999999818
146728,c09d7ba4-a85f-45f0-8d97-1557eb96a6ae,COLUMN,VERTICAL,PVL80,PL50*20,Steel_Undefined,9000.000000000004,4449.999999999996,2252.4999840000037,9000.000000000004,4449.999999999996,2092.4999840000055,159.99999999999818
147248,35fe8f4d-fe3c-4bdb-a665-d4262807ba03,COLUMN,VERTICAL,PVL80,PL50*20,Steel_Undefined,9000.000000000004,4449.999999999996,3052.4999840000037,9000.000000000004,4449.999999999996,2892.4999840000055,159.99999999999818
147706,363fd129-0bc4-49b3-8b7a-48a1ecec4a50,COLUMN,VERTICAL,PVL80,PL50*20,Steel_Undefined,8999.999999999996,4550.0,272.4999840000037,8999.999999999996,4550.0,112.4999840000055,159.99999999999818
147966,969b2b00-f9fa-4e13-bba5-9703f1435bef,COLUMN,VERTICAL,PVL80,PL50*20,Steel_Undefined,8999.999999999996,4550.0,672.4999840000037,8999.999999999996,4550.0,512.4999840000055,159.99999999999818
148226,f11cbfa8-be2d-453e-bde6-3337b3799013,COLUMN,VERTICAL,PVL80,PL50*20,Steel_Undefined,8999.999999999996,4550.0,1072.4999840000037,8999.999999999996,4550.0,912.4999840000055,159.99999999999818
148486,28dcfa6b-31c0-4065-9ca9-a907ea225974,COLUMN,VERTICAL,PVL80,PL50*20,Steel_Undefined,8999.999999999996,4550.0,1472.4999840000037,8999.999999999996,4550.0,1312.4999840000055,159.99999999999818
148746,dec3c94b-8924-4667-931f-3a1ff0291938,COLUMN,VERTICAL,PVL80,PL50*20,Steel_Undefined,8999.999999999996,4550.0,1872.4999840000037,8999.999999999996,4550.0,1712.4999840000055,159.99999999999818
149006,6067605a-05ab-455f-b42c-b5f58cc0e182,COLUMN,VERTICAL,PVL80,PL50*20,Steel_Undefined,8999.999999999996,4550.0,2272.4999840000037,8999.999999999996,4550.0,2112.4999840000055,159.99999999999818
149266,05719924-a12c-4de1-829c-b983fb23b1c7,COLUMN,VERTICAL,PVL80,PL50*20,Steel_Undefined,8999.999999999996,4550.0,2672.4999840000037,8999.999999999996,4550.0,2512.4999840000055,159.99999999999818
153936,40b65120-53b0-4472-bffe-56fd23cb7321,COLUMN,VERTICAL,PVL80,PL50*20,Steel_Undefined,9000.000000000002,-50.00000000000716,3072.4999840000023,9000.000000000002,-50.00000000000716,2912.4999840000046,159.99999999999773
168883,8ec85c57-6928-4709-973c-96fdf6ba714c,BEAM,HORIZONTAL,CONCRETE ANCHOR,D22,Steel_Undefined,9100.000000000002,905.9999999999998,2261.0,9010.000000000002,905.9999999999998,2261.0,90.0
169235,a637037a-5788-457b-b51e-d4c71dcb3c80,BEAM,HORIZONTAL,CONCRETE ANCHOR,D22,Steel_Undefined,9100.000000000002,3594.0,2239.0,9010.000000000002,3594.0,2239.0,90.0
177322,e6617577-ac8b-4208-a69e-66318fc97c66,COLUMN,VERTICAL,BEAM,900*900,Concrete_Undefined,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0
177350,3156ee7d-8877-44b7-af99-91d6805bc9d2,COLUMN,VERTICAL,BEAM,900*900,Concrete_Undefined,4000.0,0.0,0.0,4000.0,0.0,3000.0,3000.0
177375,129d64c0-e8cc-4d4e-8346-240bdb89513f,COLUMN,VERTICAL,BEAM,900*900,Concrete_Undefined,0.0,4000.0,0.0,0.0,4000.0,3000.0,3000.0
177400,cb72ab04-7fec-4435-8ba3-ca172629b320,COLUMN,VERTICAL,BEAM,900*900,Concrete_Undefined,4000.0,4000.0,200.0,4000.0,4000.0,3000.0,2800.0
177425,56f7f977-b761-4e76-aff8-d30ea27921e0,BEAM,HORIZONTAL,BEAM,900*900,Concrete_Undefined,0.0,0.0,3000.0,4000.0,0.0,3000.0,4000.0
177452,8f3f2517-7fb9-48b7-819f-6745bdb24346,BEAM,HORIZONTAL,BEAM,900*900,Concrete_Undefined,0.0,4000.0,3000.0,4000.0,4000.0,3000.0,4000.0
177506,5e885bf2-0e59-4ebe-9ae5-8b1f8332beaa,COLUMN,VERTICAL,BEAM,900*900,Concrete_Undefined,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0
177531,f5c5be4d-399e-42ee-b0db-6ed5ab9df3d1,COLUMN,VERTICAL,BEAM,900*900,Concrete_Undefined,4000.0,0.0,0.0,4000.0,0.0,3000.0,3000.0
177556,aee5f61f-251b-4c13-9a50-1668210933bc,COLUMN,VERTICAL,BEAM,900*900,Concrete_Undefined,0.0,4000.0,0.0,0.0,4000.0,3000.0,3000.0
177581,a067402d-edd8-42c7-afea-200fa638945b,COLUMN,VERTICAL,BEAM,900*900,Concrete_Undefined,4000.0,4000.0,200.0,4000.0,4000.0,3000.0,2800.0
177606,2098e7ae-b680-4ade-a431-e53293aa5681,BEAM,HORIZONTAL,BEAM,900*900,Concrete_Undefined,0.0,0.0,3000.0,4000.0,0.0,3000.0,4000.0
177631,8b8c714f-7933-413c-8e1f-8a06ffe62758,BEAM,HORIZONTAL,BEAM,900*900,Concrete_Undefined,0.0,4000.0,3000.0,4000.0,4000.0,3000.0,4000.0
